"","id","country","cancer_site_icd10code","cancer_site","sex","sex_qf","year","incidences_age_under5","incidences_age5to9","incidences_age10to14","incidences_age15to19","incidences_age20to24","incidences_age25to29","incidences_age30to34","incidences_age35to39","incidences_age40to44","incidences_age45to49","incidences_age50to54","incidences_age55to59","incidences_age60to64","incidences_age65to69","incidences_age70to74","incidences_age75to79","incidences_age80to84","incidences_age85to89","incidences_age90and_over","incidences_all_ages","incidence_rate_age_under5","incidence_rate_age5to9","incidence_rate_age10to14","incidence_rate_age15to19","incidence_rate_age20to24","incidence_rate_age25to29","incidence_rate_age30to34","incidence_rate_age35to39","incidence_rate_age40to44","incidence_rate_age45to49","incidence_rate_age50to54","incidence_rate_age55to59","incidence_rate_age60to64","incidence_rate_age65to69","incidence_rate_age70to74","incidence_rate_age75to79","incidence_rate_age80to84","incidence_rate_age85to89","incidence_rate_age90and_over","crude_rate","crude_rate_lower95pc_confidence_interval","crude_rate_upper95pc_confidence_interval","easr","easr_lower95pc_confidence_interval","easr_lower95pc_confidence_interval_qf","easr_upper95pc_confidence_interval","easr_upper95pc_confidence_interval_qf","wasr","wasr_lower95pc_confidence_interval","wasr_lower95pc_confidence_interval_qf","wasr_upper95pc_confidence_interval","wasr_upper95pc_confidence_interval_qf","standardised_incidence_ratio","standardised_incidence_ratio_qf"
"1079",1190,"S92000003","C52","Vagina","Female"," ",2009,0,0,0,0,0,0,0,0,1,2,1,2,5,2,4,0,2,1,0,20,0,0,0,0,0,0,0,0,0.481470603812284,0.971996772970714,0.542522948720731,1.20609075832956,3.02398016269013,1.49191382705735,3.33742167488507,0,2.6883527118758,2.04867655494551,0,0.740759671265673,0.452475251604724,1.14404323305576,0.746419342191576,".454920862544411"," ","1.10892002566955"," ",0.415542399466286,".246098810178906"," ",".628645902729131"," ","100"," "
"1080",1060,"S92000003","C53","Cervix uteri","Female"," ",2004,0,0,0,0,12,23,29,30,27,32,19,18,12,22,22,22,8,6,2,284,0,0,0,0,7.23680639733686,15.3819402645694,16.2218704375989,14.6085635399471,13.1536640261904,17.3144245388682,11.3624810874492,10.6639493343918,8.51504679727802,16.8357898281219,18.703347899274,22.5289804612297,10.3543786078538,15.7294534014943,8.54883522120111,10.766968306064,9.55102915667461,12.0948211649245,10.9089298885927,"9.67283021957046"," ","12.2182785965902"," ",8.04389571066936,"7.06341794491179"," ","9.08716962099866"," ","100"," "
"1081",1061,"S92000003","C53","Cervix uteri","Female"," ",2005,0,0,0,0,14,23,40,46,33,28,14,26,11,10,17,12,14,6,4,298,0,0,0,0,8.26075668531237,15.0707012462815,23.1418537781969,22.7721644942352,15.7826018336514,14.780717498258,8.31833062987588,15.0349852541491,7.7498080161196,7.63125763125763,14.4669769975066,12.1909096450413,18.6041567001541,14.6373594203606,16.9584940857252,11.2498423889531,10.008684829309,12.6023879971422,11.1470911609494,"9.9134919868"," ","12.4519817580095"," ",8.59309805063857,"7.57668690612053"," ","9.672554340866"," ","100"," "
"1082",1062,"S92000003","C53","Cervix uteri","Female"," ",2006,0,0,0,0,1,25,39,43,39,30,19,13,11,15,14,20,15,7,1,292,0,0,0,0,0.585346437288909,15.9174837641666,23.5458903365251,21.4870003647793,18.5713401364755,15.4779593858346,11.119629657808,7.39737563873493,7.59894167466858,11.5284406631159,11.905571807606,20.2776003487747,20.1174861189346,16.0058535693053,4.24556338626136,10.9859680594266,9.76190158758511,12.3210664340219,10.9492611002804,"9.72531067874507"," ","12.2447036409549"," ",8.16776605870694,"7.19155129724414"," ","9.20520815318184"," ","100"," "
"1083",1063,"S92000003","C53","Cervix uteri","Female"," ",2007,0,0,0,1,8,23,39,42,34,24,21,15,13,26,13,17,10,3,4,293,0,0,0,0.616188504387262,4.64109808380663,13.9608005001609,24.4910262367968,21.3232606311685,16.1374531301913,12.1302791985929,11.9724974629708,8.87258961315509,8.35932225187281,19.9420147570909,11.0452174208568,17.0091849598783,13.5299688810716,6.53224752863302,17.5093018165901,10.9596583578991,9.74054711268417,12.2891539624146,11.0704080119434,"9.8348291852405"," ","12.3780397844963"," ",8.38423138204524,"7.39198078194656"," ","9.43806450984265"," ","100"," "
"1084",1064,"S92000003","C53","Cervix uteri","Female"," ",2008,0,0,0,0,1,34,38,44,41,30,25,21,17,18,19,12,4,8,2,314,0,0,0,0,0.573256440536109,19.998941232523,24.3349513941366,23.0091827556634,19.5314360845664,14.8384097181691,13.9107596944084,12.6117036609974,10.5467562520551,13.6160427241163,15.98586512978,11.9460040616414,5.41286638339333,16.8417506999853,8.99401897738004,11.6832775090955,10.4266176202381,13.0496689478121,11.7628588704265,"10.4932874930623"," ","13.1038808864573"," ",9.11691087185992,"8.08300991989024"," ","10.2121333815001"," ","100"," "
"1085",1191,"S92000003","C52","Vagina","Female"," ",2010,0,0,0,0,0,0,0,0,1,1,1,2,1,3,2,3,1,2,1,18,0,0,0,0,0,0,0,0,0.489399604565119,0.477566322022971,0.530830643791405,1.19863116321161,0.591568959193573,2.22047873521531,1.66309102097158,2.96668413713992,1.32483671387502,4.19559881684113,4.10593307329091,0.663232106918911,0.393073380015031,1.04819266551982,0.679313400890353," ","z"," ","z",0.313161091300661," ","z"," ","z","100"," "
"1086",1065,"S92000003","C53","Cervix uteri","Female"," ",2009,0,0,0,0,11,25,39,36,46,29,27,29,12,21,14,19,13,7,1,329,0,0,0,0,6.2690565069957,14.5014965544444,24.815316777063,19.5436556407876,22.1476477753651,14.0939532080753,14.6481196154597,17.4883159957787,7.25755239045632,15.6650951841022,11.6809758620977,18.8987029521763,17.4742926271927,14.3407358846185,4.53885257806826,12.1854965923203,10.9042006541299,13.5759765649129,12.260692820174,"10.9671292505502"," ","13.6253276081987"," ",9.25631231634725,"8.2208655670074"," ","10.3522869310395"," ","100"," "
"1087",1066,"S92000003","C53","Cervix uteri","Female"," ",2010,0,0,1,0,4,34,37,43,41,44,20,26,22,14,16,16,10,5,0,333,0,0,0.696209141226024,0,2.24941515206046,19.4961953748144,23.1475688796577,24.1154400506985,20.0653837871699,21.0129181690107,10.6166128758281,15.582205121751,13.0145171022586,10.3622340976715,13.3047281677726,15.8223153980796,13.2483671387501,10.4889970421028,0,12.2697939779999,10.987190760143,13.6610041639633,12.3046553461805,"11.0143672039204"," ","13.6653780223078"," ",9.61362307876935,"8.55190339797059"," ","10.7365683727245"," ","100"," "
"1088",1067,"S92000003","C53","Cervix uteri","Female"," ",2011,0,0,0,1,7,26,43,30,36,35,27,24,22,13,18,17,12,6,1,318,0,0,0,0.623208276205908,3.81502575142382,14.7763374006149,26.1968295743929,17.4792579472359,17.7522671124458,16.6222614824208,14.0172360087218,14.1874157622189,12.8029796025257,9.42042638299106,15.0372171123531,16.7066315499823,15.7451386884299,12.6267940569889,3.82892368955087,11.6500586166471,10.4046531007165,13.0034947742558,11.7134537295452,"10.4571406528317"," ","13.0400021670475"," ",8.88359326613102,"7.87415079757703"," ","9.95303290470935"," ","100"," "
"1089",1068,"S92000003","C53","Cervix uteri","Female"," ",2012,0,0,0,0,13,33,37,39,28,29,26,17,22,20,13,12,7,7,1,304,0,0,0,0,6.96710988204147,18.7029238904349,21.8123080369512,23.8034203684037,14.050934638063,13.761881486473,13.2341787937555,9.82165038391098,13.3465990438982,13.4775430439031,10.8411027903331,11.7426021606388,9.00750196234864,14.7380832070069,3.69535493884188,11.1098523193644,9.8959418004529,12.4315734990109,11.1729707763163,"9.94754014846471"," ","12.4685511498656"," ",8.88501639627643,"7.85790471487362"," ","9.97430095496638"," ","100"," "
"1090",1069,"S92000003","C53","Cervix uteri","Female"," ",2013,0,0,0,0,11,24,37,32,49,34,33,22,14,16,16,11,13,3,4,319,0,0,0,0,5.91903831770169,13.4745163210079,21.3012164721731,20.0165136237396,25.397549395642,16.208228059303,16.452698491836,12.4253771384356,8.62589493659967,10.4043386092,13.1656902113093,10.6472563956133,16.6519361078021,6.30715862503942,14.6124059326368,11.6380033710079,10.3957827774461,12.987801423507,11.6520880604376,"10.4037150349044"," ","12.9701723052891"," ",9.00346149185664,"7.98610030991662"," ","10.0809327002067"," ","100"," "
"1091",1192,"S92000003","C52","Vagina","Female"," ",2011,0,0,0,0,0,1,2,2,1,0,1,3,3,2,4,4,3,1,0,27,0,0,0,0,0,0.56832066925442,1.21845718950665,1.16528386314906,0.493118530901273,0,0.51915688921192,1.77342697027736,1.74586085488987,1.44929636661401,3.34160380274513,3.9309721294076,3.93628467210749,2.10446567616482,0,0.98915592028136,0.651859984311429,1.43916993131456,1.01975698908547,".670937361886177"," ","1.44043090665116"," ",0.56089894693114,".349226359585417"," ",".821911826049886"," ","100"," "
"1092",1070,"S92000003","C53","Cervix uteri","Female"," ",2014,0,0,0,0,11,38,58,53,47,41,37,19,13,19,15,10,15,11,1,388,0,0,0,0,5.94388968140751,21.0385281888595,32.9933501333955,33.0869500074914,25.3221843886039,19.7286112982389,18.1180710620128,10.4620941808731,8.03972862823676,12.0299609342848,12.1508651415981,9.57377551411174,19.0304614252547,22.7979274611399,3.50078767722738,14.1036033252516,12.7350045484958,15.5792035677545,14.1687202966327,"12.7874261324673"," ","15.6198369367683"," ",11.3453515820687,"10.1805395468942"," ","12.5723454278651"," ","100"," "
"1093",1071,"S92000003","C53","Cervix uteri","Female"," ",2015,0,0,0,0,8,39,52,47,44,36,28,25,22,17,17,18,15,9,4,381,0,0,0,0,4.33583185644061,21.3006504890957,29.229904440697,28.892495328022,24.4900230985445,17.6252001194597,13.4569449851253,13.4590226596106,13.5175820732284,10.5284019124532,13.6651554612392,17.1647626494765,18.9105028933069,18.4101787832917,14.0984068800226,13.7917004370268,12.4414462144775,15.2485284194236,13.8753602809347,"12.5110759457607"," ","15.3092293869209"," ",10.7565763949246,"9.63317255736671"," ","11.9410439691004"," ","100"," "
"1094",1072,"S92000003","C53","Cervix uteri","Female"," ",2016,0,0,0,0,4,43,48,35,44,43,17,30,25,15,14,14,7,1,4,344,0,0,0,0,2.19443819639125,22.8753823646762,26.7248674891987,21.0229149773253,25.4763793432884,21.2001242425886,8.1237874052623,15.7824961595926,15.138120208785,9.14316365653401,11.010617381046,13.4188304530772,8.72632983033522,2.01243685979352,13.7693631669535,12.3865897881929,11.112078272166,13.767205490684,12.4592760197647,"11.1721036203473"," ","13.8156152228563"," ",10.0181337043057,"8.93467685484497"," ","11.1626982930666"," ","100"," "
"1095",1073,"S92000003","C53","Cervix uteri","Female"," ",2017,0,0,0,0,4,9,47,44,32,33,30,21,15,14,12,8,3,4,2,278,0,0,0,0,2.25387666786873,4.69062708472315,26.0258043081012,25.4589849965573,19.3283401787871,16.5322378638345,14.3081303566063,10.8091970825462,8.87190740094515,8.8780098038594,8.74782215677555,7.64445633582097,3.71016213408526,7.90061032214739,6.81732965197532,9.98383910935536,8.84460705992333,11.2291066164064,10.1480947024972,"8.98560687608841"," ","11.3802715053289"," ",7.87274109377038,"6.93504119205235"," ","8.86903606695861"," ","100"," "
"1096",1074,"S92000003","C53","Cervix uteri","Female"," ",2018,0,0,0,0,0,28,50,53,48,35,23,30,20,14,11,16,16,3,1,348,0,0,0,0,0,14.5979312645979,27.2751572412815,29.9016067882289,29.6393264463065,18.0667540753435,11.0143761553123,15.1051317167486,11.5564852105881,9.00906698241301,7.71334408526751,15.0856582532693,19.5279127102302,5.88731675726593,3.41215409287883,12.4760293530856,11.199513428876,13.8581764736733,12.6227495418169,"11.3244638194698"," ","13.9904731186321"," ",9.77594146771266,"8.71825082747681"," ","10.89331216512"," ","100"," "
"1097",1075,"S92000003","C53","Cervix uteri","Female"," ",2019,0,0,0,0,1,28,49,45,41,41,31,21,24,25,24,11,8,6,0,355,0,0,0,0,0.583464612871229,14.6512479723719,26.2273320915494,25.0141746989961,25.2087406696917,21.9667177437502,14.9650012068549,10.3781603969399,13.4952007692264,16.1306973623084,16.3803517680542,10.1790588997363,9.64331778348341,11.5502338922363,0,12.6772267370211,11.3926319785689,14.067021431285,12.7316809676602,"11.435484014262"," ","14.0964616274933"," ",9.82501357471982,"8.77445393889763"," ","10.9341169431675"," ","100"," "
"1098",1076,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",1995,0,0,0,59,586,761,610,393,211,109,56,52,20,7,6,2,1,0,1,2874,0,0,0,38.8173217363843,327.412713223339,377.911307543328,292.75690618341,206.245080031488,124.530061320727,61.8352006807545,37.9051963962988,36.4526011033922,14.5548755194271,5.32773160410388,4.9519659304744,2.2218765969738,1.40558015320824,0,5.22275030030814,108.439040016421,104.510379406654,112.477593722742,97.5792577418194,"94.0142513610271"," ","101.20967783888"," ",105.273460754975,"101.393163976394"," ","109.225601395943"," ","100"," "
"1099",1077,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",1996,0,0,0,45,511,711,608,396,214,132,48,50,23,10,6,3,0,0,0,2757,0,0,0,29.3848765835183,298.85312918526,358.822698185195,292.148976757819,203.084213279451,124.670119368726,73.8639225100304,31.9114987767259,35.3789438677677,16.8220881331139,7.64806656877141,5.03347259274173,3.21633038145678,0,0,0,104.227705591701,100.373068462068,108.192464912644,94.5234112645939,"91.0020720402134"," ","98.110658913285"," ",100.930629968719,"97.1242798478673"," ","104.809117743805"," ","100"," "
"1100",1078,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",1997,0,0,1,71,540,867,703,403,205,112,74,45,17,3,5,1,2,0,1,3050,0,0,0.637385190992472,45.571537686378,333.48154735438,449.548895571917,337.867063968857,203.161864047912,116.578616638328,65.3621471465338,45.9861544389068,31.8812035508576,12.4934776697459,2.29061839061152,4.25256855140505,1.02911362443527,2.93750458985092,0,4.95785820525533,115.485771017085,111.423235100811,119.658567634465,104.985571322647,"101.269258253994"," ","108.767915634627"," ",114.440490266775,"110.31791881597"," ","118.637629422532"," ","100"," "
"1101",1079,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",1998,0,0,0,73,501,807,627,388,192,118,69,44,18,6,3,2,0,0,0,2848,0,0,0,46.4749099150719,321.026258794582,435.639288509811,303.298553164318,192.197190354475,106.373548444287,70.0762524645462,41.4312391543224,30.8263565348373,13.1489557537639,4.59238735256523,2.56537428810863,1.99004975124378,0,0,0,107.957343203141,104.028485380183,111.996607886655,99.6290374973438,"95.9839967810547"," ","103.341056741629"," ",109.072272395477,"104.994546479244"," ","113.226596206973"," ","100"," "
"1102",1080,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",1999,0,0,0,63,475,676,587,346,177,107,54,31,18,4,3,2,0,0,0,2543,0,0,0,40.115634909517,306.736581081779,381.772077551689,287.959656214434,168.792015064443,95.6575782959981,63.7762704590699,31.6836330565905,21.4544749882346,13.0737943056363,3.08244777177557,2.57353887330468,1.93309556257914,0,0,0,96.4933416558682,92.7790554930622,100.31818666089,89.9824257994864,"86.504700038337"," ","93.5277296624514"," ",98.7908186254002,"94.8754011012491"," ","102.784296848799"," ","100"," "
"1103",1193,"S92000003","C52","Vagina","Female"," ",2012,0,0,0,0,0,0,0,1,1,2,3,4,1,3,2,3,3,5,2,30,0,0,0,0,0,0,0,0.610344112010351,0.501819094216535,0.949095274929174,1.52702063004871,2.31097656092023,0.606663592904463,2.02163145658546,1.66786196774355,2.9356505401597,3.8603579838637,10.5272022907192,7.39070987768375,1.09636700520043,0.739714214450152,1.56513207183424,1.0781257626584,".726139293755158"," ","1.49857129688682"," ",0.506340573823121,".321717503420516"," ",".732159527199811"," ","100"," "
"1104",1081,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",2000,0,0,0,28,441,702,586,394,186,104,73,39,14,7,3,1,1,0,0,2579,0,0,0,17.819299574246,283.373493975904,413.797981703291,293.601883861917,189.668369188999,98.0862631770457,61.7331584227178,41.885657891717,26.8556200549507,10.1518425594245,5.41669890892208,2.56590088780171,0.996551930321089,1.51192150103567,0,0,98.0230435869973,94.2760465830869,101.880779225335,92.1492133322502,"88.6157152488808"," ","95.7508234378097"," ",99.7687610060514,"95.8387618324633"," ","103.776622910775"," ","100"," "
"1105",1082,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",2001,0,0,0,33,516,733,648,402,227,105,48,30,19,4,4,1,1,0,0,2771,0,0,0,21.0900352778772,327.232601499182,453.129250018546,328.842201415848,192.766924648272,116.81160911851,61.4096138212571,27.127073384385,20.2485167961447,13.8758042489173,3.09575958331076,3.42061605295114,1.00581360262316,1.446006131066,0,0,105.342511424777,101.456407731713,109.339351052498,99.7908537152424,"96.100481712053"," ","103.549782955736"," ",109.216772022922,"105.058005385479"," ","113.455134120383"," ","100"," "
"1106",1083,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",2002,0,0,0,31,558,716,628,378,204,92,42,36,9,2,2,0,1,0,0,2699,0,0,0,19.7602004066777,345.320535432486,465.857705195354,325.979756034259,181.102135855348,103.140215077684,52.4368904923938,24.700796894757,22.6708817713516,6.56766519502317,1.55286736959796,1.69664065151001,0,1.37961481154462,0,0,102.609333685629,98.7743747701303,106.555042156497,98.3151896197086,"94.6323207115138"," ","102.067378997935"," ",108.924215765978,"104.718361609366"," ","113.211718914875"," ","100"," "
"1107",1084,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",2003,0,0,0,23,550,715,575,334,203,94,37,27,8,0,0,1,1,1,0,2569,0,0,0,14.5751348199971,334.798329660697,479.482829149874,309.153081852983,161.002651241263,100.682957797474,52.2483463954199,22.0896841175171,16.4214598069566,5.76327353937036,0,0,1.02459016393443,1.33324445036998,2.53337724520558,0,97.6653087044919,93.9247976863764,101.516585119194,94.8006137091042,"91.1613893444073"," ","98.5100678839356"," ",105.856241675104,"101.669369606873"," ","110.126412387356"," ","100"," "
"1108",1085,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",2004,0,0,0,20,679,810,639,381,220,71,34,27,9,4,0,1,4,0,0,2899,0,0,0,12.5847108348068,409.48262864931,541.711809317443,357.440524469853,185.528756957328,107.178003176366,38.4163794456138,20.3328608933302,15.9959240015877,6.38628509795852,3.06105269602216,0,1.02404456641953,5.1771893039269,0,0,109.906482814364,105.941707166444,113.98167519437,107.361041077062,"103.480746637955"," ","111.311756307522"," ",120.581888237135,"116.100532932566"," ","125.146916096127"," ","100"," "
"1109",1086,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",2005,0,0,0,8,641,719,579,343,210,98,38,19,12,2,2,2,0,0,0,2673,0,0,0,5.03040249507964,378.224645377517,471.123225916364,334.9783334394,169.801139598319,100.434738941418,51.732511243903,22.5783259953774,10.9871046088012,8.45433601758502,1.52625152625153,1.7019972938243,2.03181827417356,0,0,0,100.908821159972,97.1192940173913,104.808325272582,98.6011445831836,"94.8924938906841"," ","102.379891271209"," ",109.82408892068,"105.590815294747"," ","114.13939906177"," ","100"," "
"1110",1087,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",2006,0,0,0,28,543,763,578,328,218,100,46,25,2,3,3,1,0,0,0,2638,0,0,0,17.4860111910472,317.843115447878,485.801604482363,348.962169602859,163.900839991805,103.809029480812,51.5931979527819,26.9212086452194,14.2257223821826,1.38162575903065,2.30568813262318,2.55119395877271,1.01388001743874,0,0,0,99.2499443176961,95.498306016585,103.111191472529,97.4011514067654,"93.7136174613766"," ","101.15884797639"," ",108.061920504547,"103.879835510628"," ","112.325382083005"," ","100"," "
"1111",1088,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",2007,0,0,0,20,574,683,465,323,177,90,33,20,10,1,4,3,1,0,1,2405,0,0,0,12.3237700877452,332.998787513126,414.575075722168,292.008389746424,163.98602818732,84.0096824718781,45.4885469947233,18.8139245846684,11.8301194842068,6.43024788605601,0.76700056758042,3.3985284371867,3.00162087527265,1.35299688810716,0,4.37732545414752,89.9589704803659,86.3992296950953,93.6277180063062,87.9382043436305,"84.4511862618846"," ","91.4947770531843"," ",97.8507504202131,"93.9024233950533"," ","101.879247847192"," ","100"," "
"1112",1089,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",2008,0,0,0,12,634,766,525,323,220,103,45,25,7,4,2,0,1,0,0,2667,0,0,0,7.3714601634007,363.444583299893,450.564381885665,336.206565313729,168.908318865438,104.802827770844,50.9452066990474,25.0393674499352,15.0139329297588,4.34278198614032,3.02578727202584,1.68272264524,0,1.35321659584833,0,0,99.2334430469988,95.5026833013993,103.072597924915,97.0989528272038,"93.4377450098853"," ","100.82953490064"," ",107.593354871672,"103.481739265961"," ","111.78395067174"," ","100"," "
"1113",1090,"S92000003","D06","Carcinoma in situ of the cervix uteri","Female"," ",2009,0,0,0,9,757,924,628,423,265,136,45,33,9,1,2,3,0,1,0,3236,0,0,0,5.48309075733668,431.425070526886,535.975312652266,399.590229128092,229.637953779254,127.589710010255,66.0957805620085,24.4135326924329,19.9004975124378,5.44316429284224,0.745956913528675,1.66871083744253,2.984005729291,0,2.04867655494551,0,119.854914810786,115.760585592847,124.057079751034,117.555222014296,"113.527428218513"," ","121.652246085077"," ",129.587403080263,"125.093098232126"," ","134.159917528096"," ","100"," "
